Date,Open,High,Low,Close,Adj Close,Volume
1990-03-08,0.319196,0.330357,0.312500,0.328125,0.265795,223843200
1990-03-09,0.328125,0.334821,0.323661,0.329241,0.266699,230473600
1990-03-12,0.332589,0.334821,0.323661,0.327009,0.264891,163956800
1990-03-13,0.325893,0.332589,0.323661,0.329241,0.266699,148579200
1990-03-14,0.328125,0.332589,0.325893,0.330357,0.267603,101785600
1990-03-15,0.325893,0.339286,0.325893,0.328125,0.265795,120232000
1990-03-16,0.357143,0.363839,0.349330,0.359375,0.291109,644761600
1990-03-19,0.361607,0.379464,0.357143,0.378348,0.306478,431793600
1990-03-20,0.377232,0.383929,0.363839,0.369420,0.299246,391316800
1990-03-21,0.368304,0.377232,0.368304,0.371652,0.301054,152734400
1990-03-22,0.372768,0.377232,0.363839,0.363839,0.294726,231660800
1990-03-23,0.368304,0.383929,0.366071,0.377232,0.305574,227987200
1990-03-26,0.379464,0.387277,0.375000,0.377232,0.305574,128060800
1990-03-27,0.375000,0.377232,0.368304,0.375000,0.303766,84604800
1990-03-28,0.375000,0.376116,0.366071,0.368304,0.298342,102939200
1990-03-29,0.366071,0.370536,0.363839,0.367188,0.297438,96891200
1990-03-30,0.357143,0.366071,0.357143,0.359375,0.291109,223350400
1990-04-02,0.357143,0.362723,0.352679,0.359375,0.291109,148769600
1990-04-03,0.361607,0.372768,0.361607,0.372768,0.301958,139708800
1990-04-04,0.370536,0.375000,0.363839,0.368304,0.298342,149732800
1990-04-05,0.366071,0.368304,0.357143,0.359375,0.291109,108192000
1990-04-06,0.359375,0.368304,0.354911,0.356027,0.288397,118238400
1990-04-09,0.354911,0.370536,0.352679,0.367188,0.297438,105481600
1990-04-10,0.368304,0.375000,0.366071,0.368304,0.298342,131320000
1990-04-11,0.370536,0.383929,0.370536,0.379464,0.307382,213158400
1990-04-12,0.383929,0.392857,0.379464,0.386161,0.312807,211803200
1990-04-16,0.388393,0.395089,0.386161,0.390625,0.316423,226889600
1990-04-17,0.386161,0.388393,0.381696,0.386161,0.312807,131107200
1990-04-18,0.386161,0.390625,0.379464,0.386161,0.312807,193446400
1990-04-19,0.372768,0.385045,0.357143,0.359375,0.291109,481476800
1990-04-20,0.364955,0.370536,0.354911,0.359375,0.291109,323523200
1990-04-23,0.359375,0.361607,0.352679,0.354911,0.287493,128352000
1990-04-24,0.357143,0.361607,0.343750,0.345982,0.280260,303732800
1990-04-25,0.345982,0.348214,0.341518,0.345982,0.280260,132574400
1990-04-26,0.348214,0.352679,0.340402,0.347098,0.281164,142161600
1990-04-27,0.348214,0.352679,0.345982,0.349330,0.282973,116412800
1990-04-30,0.350446,0.354911,0.348214,0.351563,0.284781,136393600
1990-05-01,0.354911,0.357143,0.351563,0.353795,0.286589,163609600
1990-05-02,0.354911,0.357143,0.350446,0.354911,0.287493,135430400
1990-05-03,0.354911,0.359375,0.354911,0.357143,0.289301,166308800
1990-05-04,0.357143,0.363839,0.350446,0.357143,0.289301,169534400
1990-05-07,0.354911,0.372768,0.354911,0.370536,0.300150,135990400
1990-05-08,0.366071,0.375000,0.366071,0.372768,0.301958,112459200
1990-05-09,0.371652,0.375000,0.368304,0.373884,0.302862,97238400
1990-05-10,0.372768,0.372768,0.361607,0.369420,0.299246,179043200
1990-05-11,0.369420,0.381696,0.363839,0.380580,0.308286,215241600
1990-05-14,0.381696,0.381696,0.368304,0.372768,0.301958,226385600
1990-05-15,0.369420,0.375000,0.366071,0.372768,0.301958,149385600
1990-05-16,0.372768,0.372768,0.366071,0.371652,0.301054,87304000
1990-05-17,0.372768,0.377232,0.366071,0.370536,0.300150,153585600
1990-05-18,0.368304,0.370536,0.352679,0.354911,0.287493,258462400
1990-05-21,0.352679,0.357143,0.345982,0.352679,0.286476,262483200
1990-05-22,0.358259,0.370536,0.357143,0.369420,0.300074,301089600
1990-05-23,0.368304,0.379464,0.368304,0.375000,0.304607,207513600
1990-05-24,0.377232,0.377232,0.370536,0.375000,0.304607,148131200
1990-05-25,0.352679,0.363839,0.348214,0.357143,0.290102,323321600
1990-05-29,0.357143,0.368304,0.350446,0.366071,0.297355,243208000
1990-05-30,0.371652,0.372768,0.368304,0.369420,0.300074,276819200
1990-05-31,0.370536,0.370536,0.366071,0.368304,0.299168,103084800
1990-06-01,0.369420,0.375000,0.363839,0.363839,0.295542,157236800
1990-06-04,0.363839,0.366071,0.354911,0.363839,0.295542,179424000
1990-06-05,0.366071,0.366071,0.348214,0.352679,0.286476,299432000
1990-06-06,0.348214,0.352679,0.345982,0.352679,0.286476,211747200
1990-06-07,0.352679,0.354911,0.343750,0.348214,0.282850,186435200
1990-06-08,0.343750,0.343750,0.334821,0.341518,0.277410,333883200
1990-06-11,0.337054,0.348214,0.337054,0.348214,0.282850,157897600
1990-06-12,0.349330,0.361607,0.345982,0.361607,0.293728,165032000
1990-06-13,0.360491,0.363839,0.354911,0.354911,0.288289,138947200
1990-06-14,0.357143,0.359375,0.350446,0.354911,0.288289,140324800
1990-06-15,0.354911,0.357143,0.349330,0.352679,0.286476,144144000
1990-06-18,0.350446,0.352679,0.348214,0.350446,0.284663,111395200
1990-06-19,0.348214,0.354911,0.342634,0.353795,0.287383,157225600
1990-06-20,0.356027,0.359375,0.354911,0.357143,0.290102,154739200
1990-06-21,0.357143,0.375000,0.357143,0.373884,0.303701,208600000
1990-06-22,0.375000,0.380580,0.368304,0.370536,0.300981,283976000
1990-06-25,0.370536,0.372768,0.359375,0.368304,0.299168,122001600
1990-06-26,0.372768,0.375000,0.360491,0.362723,0.294635,127254400
1990-06-27,0.363839,0.375000,0.359375,0.370536,0.300981,97227200
1990-06-28,0.381696,0.386161,0.372768,0.383929,0.311860,249939200
1990-06-29,0.383929,0.400670,0.381696,0.399554,0.324552,325192000
1990-07-02,0.397321,0.397321,0.390625,0.392857,0.319112,135408000
1990-07-03,0.391741,0.397321,0.390625,0.392857,0.319112,99500800
1990-07-05,0.390625,0.395089,0.386161,0.388393,0.315486,107464000
1990-07-06,0.388393,0.401786,0.386161,0.399554,0.324552,209059200
1990-07-09,0.401786,0.419643,0.399554,0.416295,0.338150,315459200
1990-07-10,0.419643,0.424107,0.417411,0.419643,0.340870,361424000
1990-07-11,0.417411,0.419643,0.408482,0.419643,0.340870,246153600
1990-07-12,0.417411,0.424107,0.415179,0.422991,0.343590,182470400
1990-07-13,0.424107,0.426339,0.417411,0.417411,0.339057,230977600
1990-07-16,0.417411,0.420759,0.404018,0.407366,0.330898,179704000
1990-07-17,0.408482,0.410714,0.392857,0.395089,0.320926,136852800
1990-07-18,0.397321,0.401786,0.383929,0.398438,0.323645,288366400
1990-07-19,0.363839,0.379464,0.357143,0.372768,0.302794,585984000
1990-07-20,0.375000,0.379464,0.363839,0.366071,0.297355,191844800
1990-07-23,0.366071,0.372768,0.357143,0.370536,0.300981,270188800
1990-07-24,0.375000,0.377232,0.366071,0.376116,0.305514,193916800
1990-07-25,0.375000,0.386161,0.372768,0.377232,0.306420,104921600
1990-07-26,0.377232,0.379464,0.366071,0.369420,0.300074,80337600
1990-07-27,0.368304,0.372768,0.361607,0.369420,0.300074,62316800
1990-07-30,0.363839,0.379464,0.363839,0.378348,0.307327,85456000
1990-07-31,0.379464,0.381696,0.370536,0.375000,0.304607,96006400
1990-08-01,0.375000,0.381696,0.370536,0.378348,0.307327,93508800
1990-08-02,0.368304,0.390625,0.368304,0.388393,0.315486,223126400
1990-08-03,0.388393,0.390625,0.354911,0.368304,0.299168,268968000
1990-08-06,0.348214,0.361607,0.343750,0.352679,0.286476,179659200
1990-08-07,0.359375,0.362723,0.345982,0.352679,0.286476,198531200
1990-08-08,0.352679,0.363839,0.352679,0.358259,0.291009,102536000
1990-08-09,0.359375,0.361607,0.350446,0.352679,0.286476,96387200
1990-08-10,0.345982,0.350446,0.341518,0.345982,0.281036,102704000
1990-08-13,0.339286,0.357143,0.338170,0.356027,0.289195,156116800
1990-08-14,0.357143,0.357143,0.350446,0.354911,0.288289,98168000
1990-08-15,0.357143,0.359375,0.350446,0.350446,0.284663,92052800
1990-08-16,0.348214,0.353795,0.343750,0.343750,0.279223,123894400
1990-08-17,0.343750,0.343750,0.319196,0.325893,0.264718,246108800
1990-08-20,0.325893,0.334821,0.323661,0.328125,0.267335,75062400
1990-08-21,0.319196,0.328125,0.314732,0.323661,0.263698,161044800
1990-08-22,0.330357,0.330357,0.311384,0.313616,0.255514,122718400
1990-08-23,0.305804,0.312500,0.299107,0.308036,0.250968,143696000
1990-08-24,0.314732,0.321429,0.310268,0.316964,0.258242,73416000
1990-08-27,0.328125,0.339286,0.323661,0.337054,0.274610,117465600
1990-08-28,0.334821,0.342634,0.332589,0.340402,0.277338,80192000
1990-08-29,0.339286,0.340402,0.328125,0.332589,0.270973,150931200
1990-08-30,0.332589,0.334821,0.321429,0.323661,0.263698,122595200
1990-08-31,0.321429,0.332589,0.321429,0.330357,0.269154,99456000
1990-09-04,0.325893,0.334821,0.325893,0.330357,0.269154,82745600
1990-09-05,0.332589,0.332589,0.319196,0.321429,0.261879,64052800
1990-09-06,0.316964,0.321429,0.314732,0.319196,0.260061,87628800
1990-09-07,0.316964,0.328125,0.313616,0.324777,0.264607,58172800
1990-09-10,0.330357,0.330357,0.319196,0.319196,0.260061,75980800
1990-09-11,0.321429,0.322545,0.301339,0.303571,0.247331,178270400
1990-09-12,0.308036,0.308036,0.299107,0.303571,0.247331,100408000
1990-09-13,0.308036,0.310268,0.294643,0.301339,0.245512,97260800
1990-09-14,0.299107,0.305804,0.296875,0.303571,0.247331,113915200
1990-09-17,0.303571,0.314732,0.299107,0.301339,0.245512,77672000
1990-09-18,0.301339,0.301339,0.294643,0.297991,0.242784,124611200
1990-09-19,0.296875,0.301339,0.285714,0.290179,0.236419,182459200
1990-09-20,0.287946,0.287946,0.279018,0.282366,0.230054,100934400
1990-09-21,0.285714,0.290179,0.276786,0.281250,0.229144,153865600
1990-09-24,0.281250,0.281250,0.265625,0.270089,0.220051,138499200
1990-09-25,0.272321,0.274554,0.261161,0.267857,0.218233,157953600
1990-09-26,0.267857,0.272321,0.265625,0.265625,0.216414,94136000
1990-09-27,0.267857,0.272321,0.250000,0.252232,0.205503,142340800
1990-09-28,0.254464,0.258929,0.243304,0.258929,0.210958,176041600
1990-10-01,0.263393,0.276786,0.261161,0.272321,0.221870,155657600
1990-10-02,0.276786,0.285714,0.263393,0.264509,0.215505,270984000
1990-10-03,0.265625,0.265625,0.238839,0.241071,0.196410,268240000
1990-10-04,0.238839,0.250000,0.234375,0.250000,0.203684,213494400
1990-10-05,0.241071,0.256696,0.241071,0.250000,0.203684,99489600
1990-10-08,0.256696,0.261161,0.252232,0.260045,0.211868,61532800
1990-10-09,0.254464,0.258929,0.247768,0.250000,0.203684,120579200
1990-10-10,0.243304,0.250000,0.232143,0.236607,0.192772,147907200
1990-10-11,0.238839,0.248884,0.227679,0.247768,0.201865,205979200
1990-10-12,0.252232,0.254464,0.241071,0.252232,0.205503,228648000
1990-10-15,0.254464,0.256696,0.237723,0.247768,0.201865,201017600
1990-10-16,0.245536,0.245536,0.216518,0.223214,0.181861,305233600
1990-10-17,0.225446,0.236607,0.223214,0.236607,0.192772,309064000
1990-10-18,0.236607,0.256696,0.236607,0.254464,0.207321,315000000
1990-10-19,0.279018,0.283482,0.270089,0.280134,0.228235,933732800
1990-10-22,0.281250,0.281250,0.272321,0.277902,0.226417,252739200
1990-10-23,0.276786,0.281250,0.270089,0.276786,0.225507,167048000
1990-10-24,0.274554,0.276786,0.267857,0.272321,0.221870,141825600
1990-10-25,0.270089,0.279018,0.264509,0.267857,0.218233,153462400
1990-10-26,0.265625,0.279018,0.265625,0.267857,0.218233,134198400
1990-10-29,0.270089,0.272321,0.265625,0.266741,0.217324,123480000
1990-10-30,0.265625,0.274554,0.257813,0.271205,0.220961,98044800
1990-10-31,0.272321,0.284598,0.270089,0.274554,0.223689,148758400
1990-11-01,0.272321,0.276786,0.265625,0.272321,0.221870,90652800
1990-11-02,0.272321,0.289063,0.272321,0.283482,0.230963,148612800
1990-11-05,0.287946,0.299107,0.285714,0.296875,0.241875,184475200
1990-11-06,0.299107,0.308036,0.296875,0.299107,0.243693,184766400
1990-11-07,0.299107,0.301339,0.291295,0.296875,0.241875,202977600
1990-11-08,0.294643,0.312500,0.294643,0.308036,0.250968,199248000
1990-11-09,0.312500,0.319196,0.308036,0.316964,0.258242,198228800
1990-11-12,0.316964,0.328125,0.314732,0.323661,0.263698,145051200
1990-11-13,0.323661,0.325893,0.319196,0.321429,0.261879,141948800
1990-11-14,0.319196,0.332589,0.319196,0.330357,0.269154,190747200
1990-11-15,0.328125,0.330357,0.316964,0.321429,0.261879,161772800
1990-11-16,0.319196,0.321429,0.310268,0.313616,0.256368,183008000
1990-11-19,0.316964,0.324777,0.314732,0.324777,0.265491,223910400
1990-11-20,0.325893,0.328125,0.314732,0.316964,0.259105,153630400
1990-11-21,0.314732,0.323661,0.310268,0.322545,0.263666,123211200
1990-11-23,0.323661,0.330357,0.321429,0.324777,0.265491,53200000
1990-11-26,0.321429,0.330357,0.321429,0.328125,0.268228,81457600
1990-11-27,0.330357,0.341518,0.328125,0.334821,0.273702,164584000
1990-11-28,0.337054,0.343750,0.328125,0.328125,0.268228,174910400
1990-11-29,0.330357,0.330357,0.323661,0.328125,0.268228,126705600
1990-11-30,0.323661,0.332589,0.323661,0.328125,0.268228,121508800
1990-12-03,0.332589,0.341518,0.330357,0.340402,0.278264,165401600
1990-12-04,0.334821,0.345982,0.334821,0.343750,0.281001,152152000
1990-12-05,0.343750,0.359375,0.338170,0.358259,0.292861,218388800
1990-12-06,0.368304,0.372768,0.361607,0.368304,0.301072,532246400
1990-12-07,0.366071,0.381696,0.366071,0.379464,0.310196,329660800
1990-12-10,0.377232,0.379464,0.370536,0.372768,0.304722,250588800
1990-12-11,0.368304,0.370536,0.357143,0.357143,0.291949,347883200
1990-12-12,0.354911,0.357143,0.348214,0.353795,0.289212,242356800
1990-12-13,0.352679,0.366071,0.352679,0.363839,0.297423,160731200
1990-12-14,0.359375,0.361607,0.352679,0.356027,0.291037,87068800
1990-12-17,0.348214,0.361607,0.348214,0.358259,0.292861,131107200
1990-12-18,0.366071,0.379464,0.363839,0.377232,0.308371,220987200
1990-12-19,0.379464,0.379464,0.367188,0.373884,0.305634,140660800
1990-12-20,0.368304,0.397321,0.368304,0.392857,0.321144,401072000
1990-12-21,0.395089,0.404018,0.388393,0.401786,0.328443,346136000
1990-12-24,0.399554,0.401786,0.392857,0.392857,0.321144,58721600
1990-12-26,0.392857,0.395089,0.383929,0.390625,0.319319,103073600
1990-12-27,0.386161,0.392857,0.386161,0.388393,0.317494,97652800
1990-12-28,0.386161,0.388393,0.381696,0.383929,0.313845,63929600
1990-12-31,0.383929,0.386161,0.381696,0.383929,0.313845,44273600
1991-01-02,0.381696,0.392857,0.375000,0.388393,0.317494,154985600
1991-01-03,0.388393,0.395089,0.383929,0.383929,0.313845,150180800
1991-01-04,0.383929,0.395089,0.383929,0.386161,0.315670,141523200
1991-01-07,0.383929,0.404018,0.383929,0.386161,0.315670,310800000
1991-01-08,0.390625,0.391741,0.379464,0.386161,0.315670,218691200
1991-01-09,0.395089,0.410714,0.390625,0.404018,0.330267,467264000
1991-01-10,0.408482,0.421875,0.408482,0.420759,0.343952,435321600
1991-01-11,0.419643,0.421875,0.410714,0.419643,0.343040,307652800
1991-01-14,0.410714,0.417411,0.410714,0.412946,0.337566,210840000
1991-01-15,0.415179,0.417411,0.410714,0.417411,0.341215,192057600
1991-01-16,0.419643,0.446429,0.417411,0.444196,0.363112,390633600
1991-01-17,0.468750,0.470982,0.437500,0.457589,0.374060,591673600
1991-01-18,0.435268,0.453125,0.433036,0.448661,0.366761,943241600
1991-01-21,0.444196,0.459821,0.444196,0.453125,0.370410,324307200
1991-01-22,0.455357,0.468750,0.450893,0.457589,0.374060,427728000
1991-01-23,0.457589,0.466518,0.455357,0.462054,0.377709,244260800
1991-01-24,0.459821,0.470982,0.459821,0.465402,0.380446,233934400
1991-01-25,0.464286,0.478795,0.464286,0.477679,0.390482,223809600
1991-01-28,0.475446,0.493304,0.475446,0.486607,0.397780,273481600
1991-01-29,0.484375,0.486607,0.466518,0.479911,0.392306,215555200
1991-01-30,0.475446,0.497768,0.475446,0.495536,0.405079,336772800
1991-01-31,0.495536,0.500000,0.488839,0.495536,0.405079,242592000
1991-02-01,0.495536,0.516741,0.495536,0.497768,0.406904,444550400
1991-02-04,0.497768,0.500000,0.491071,0.493304,0.403255,267848000
1991-02-05,0.493304,0.517857,0.488839,0.515625,0.421501,356115200
1991-02-06,0.515625,0.520089,0.504464,0.507813,0.415115,222566400
1991-02-07,0.508929,0.524554,0.497768,0.515625,0.421501,520172800
1991-02-08,0.513393,0.537946,0.513393,0.534598,0.437011,313555200
1991-02-11,0.535714,0.549107,0.533482,0.547991,0.447959,323030400
1991-02-12,0.544643,0.546875,0.530134,0.535714,0.437923,224750400
1991-02-13,0.535714,0.537946,0.517857,0.535714,0.437923,255550400
1991-02-14,0.535714,0.535714,0.506696,0.510045,0.416940,377675200
1991-02-15,0.511161,0.522321,0.511161,0.514509,0.421473,365612800
1991-02-19,0.513393,0.537946,0.512277,0.535714,0.438844,226251200
1991-02-20,0.531250,0.551339,0.529018,0.544643,0.446158,213640000
1991-02-21,0.546875,0.555804,0.524554,0.526786,0.431530,190870400
1991-02-22,0.526786,0.551339,0.522321,0.533482,0.437016,232568000
1991-02-25,0.537946,0.540179,0.513393,0.517857,0.424216,359273600
1991-02-26,0.513393,0.524554,0.504464,0.520089,0.426044,250017600
1991-02-27,0.520089,0.522321,0.513393,0.520089,0.426044,174372800
1991-02-28,0.520089,0.522321,0.502232,0.511161,0.418730,227360000
1991-03-01,0.508929,0.526786,0.508929,0.515625,0.422387,126134400
1991-03-04,0.517857,0.524554,0.508929,0.521205,0.426959,88356800
1991-03-05,0.526786,0.564732,0.526786,0.563616,0.461700,441448000
1991-03-06,0.571429,0.585938,0.561384,0.562500,0.460786,523958400
1991-03-07,0.566964,0.602679,0.564732,0.600446,0.491871,321753600
1991-03-08,0.604911,0.609375,0.580357,0.580357,0.475414,322201600
1991-03-11,0.575893,0.578125,0.555804,0.566964,0.464443,175369600
1991-03-12,0.562500,0.569196,0.558036,0.561384,0.459872,233676800
1991-03-13,0.560268,0.593750,0.560268,0.591518,0.484557,174552000
1991-03-14,0.595982,0.602679,0.575893,0.582589,0.477243,227068800
1991-03-15,0.587054,0.593750,0.582589,0.591518,0.484557,204836800
1991-03-18,0.587054,0.609375,0.587054,0.604911,0.495528,214009600
1991-03-19,0.593750,0.627232,0.587054,0.620536,0.508328,422195200
1991-03-20,0.618304,0.620536,0.597098,0.604911,0.495528,361704000
1991-03-21,0.609375,0.613839,0.569196,0.578125,0.473586,296800000
1991-03-22,0.571429,0.578125,0.555804,0.564732,0.462615,338128000
1991-03-25,0.566964,0.580357,0.564732,0.575893,0.471757,135856000
1991-03-26,0.578125,0.627232,0.578125,0.625000,0.511985,333625600
1991-03-27,0.625000,0.627232,0.611607,0.618304,0.506499,190220800
1991-03-28,0.618304,0.625000,0.604911,0.607143,0.497357,78702400
1991-04-01,0.607143,0.620536,0.602679,0.611607,0.501014,117924800
1991-04-02,0.616071,0.649554,0.611607,0.649554,0.532099,292924800
1991-04-03,0.647321,0.649554,0.625000,0.625000,0.511985,240128000
1991-04-04,0.625000,0.642857,0.620536,0.638393,0.522956,168436800
1991-04-05,0.640625,0.640625,0.613839,0.619420,0.507413,155411200
1991-04-08,0.618304,0.625000,0.613839,0.625000,0.511985,72475200
1991-04-09,0.622768,0.625000,0.609375,0.613839,0.502842,119448000
1991-04-10,0.611607,0.618304,0.595982,0.597098,0.489128,216406400
1991-04-11,0.604911,0.637277,0.602679,0.633929,0.519299,355588800
1991-04-12,0.638393,0.654018,0.622768,0.640625,0.524784,367718400
1991-04-15,0.551339,0.575893,0.535714,0.555804,0.455301,1700384000
1991-04-16,0.564732,0.575893,0.558036,0.573661,0.469929,620782400
1991-04-17,0.580357,0.580357,0.553571,0.564732,0.462615,322403200
1991-04-18,0.560268,0.562500,0.542411,0.544643,0.446158,247363200
1991-04-19,0.544643,0.549107,0.531250,0.532366,0.436101,287302400
1991-04-22,0.531250,0.553571,0.524554,0.549107,0.449815,257017600
1991-04-23,0.555804,0.562500,0.537946,0.549107,0.449815,237294400
1991-04-24,0.551339,0.553571,0.540179,0.542411,0.444330,105448000
1991-04-25,0.533482,0.533482,0.522321,0.522321,0.427873,315380800
1991-04-26,0.522321,0.526786,0.515625,0.523438,0.428787,125059200
1991-04-29,0.522321,0.537946,0.520089,0.520089,0.426044,206707200
1991-04-30,0.515625,0.520089,0.486607,0.491071,0.402274,711446400
1991-05-01,0.428571,0.437500,0.419643,0.421875,0.345590,1868372800
1991-05-02,0.426339,0.444196,0.424107,0.437500,0.358389,811126400
1991-05-03,0.437500,0.441964,0.430804,0.437500,0.358389,243712000
1991-05-06,0.433036,0.450893,0.430804,0.448661,0.367532,212329600
1991-05-07,0.455357,0.457589,0.450893,0.452009,0.370275,270480000
1991-05-08,0.453125,0.453125,0.439732,0.444196,0.363875,176780800
1991-05-09,0.446429,0.459821,0.444196,0.453125,0.371189,238212800
1991-05-10,0.459821,0.475446,0.453125,0.457589,0.374846,241729600
1991-05-13,0.466518,0.477679,0.459821,0.470982,0.385817,244944000
1991-05-14,0.470982,0.479911,0.468750,0.477679,0.391303,216944000
1991-05-15,0.459821,0.464286,0.437500,0.450893,0.369361,518347200
1991-05-16,0.455357,0.457589,0.433036,0.437500,0.358389,382132800
1991-05-17,0.435268,0.435268,0.415179,0.419643,0.343761,471060800
1991-05-20,0.421875,0.424107,0.392857,0.395089,0.324475,262169600
1991-05-21,0.404018,0.415179,0.399554,0.404018,0.331808,349798400
1991-05-22,0.408482,0.415179,0.406250,0.412946,0.339140,227270400
1991-05-23,0.415179,0.417411,0.399554,0.402902,0.330891,208656000
1991-05-24,0.406250,0.410714,0.401786,0.409598,0.336391,97126400
1991-05-28,0.410714,0.412946,0.404018,0.410714,0.337307,171438400
1991-05-29,0.412946,0.426339,0.409598,0.419643,0.344640,384003200
1991-05-30,0.419643,0.426339,0.415179,0.425223,0.349223,158345600
1991-05-31,0.424107,0.426339,0.412946,0.419643,0.344640,217862400
1991-06-03,0.419643,0.441964,0.417411,0.439732,0.361139,220068800
1991-06-04,0.441964,0.441964,0.433036,0.438616,0.360222,184284800
1991-06-05,0.439732,0.439732,0.426339,0.428571,0.351973,133291200
1991-06-06,0.430804,0.430804,0.415179,0.416295,0.341890,168504000
1991-06-07,0.412946,0.419643,0.407366,0.411830,0.338224,152745600
1991-06-10,0.410714,0.420759,0.408482,0.410714,0.337307,167440000
1991-06-11,0.401786,0.406250,0.395089,0.398438,0.327225,188563200
1991-06-12,0.392857,0.399554,0.368304,0.378348,0.310726,435635200
1991-06-13,0.379464,0.383929,0.372768,0.376116,0.308893,211366400
1991-06-14,0.381696,0.381696,0.363839,0.367188,0.301560,225288000
1991-06-17,0.366071,0.377232,0.366071,0.375000,0.307976,166600000
1991-06-18,0.377232,0.386161,0.370536,0.376116,0.308893,244686400
1991-06-19,0.372768,0.377232,0.368304,0.372768,0.306143,178942400
1991-06-20,0.368304,0.375000,0.363839,0.375000,0.307976,144043200
1991-06-21,0.375000,0.379464,0.372768,0.375000,0.307976,206012800
1991-06-24,0.372768,0.377232,0.368304,0.372768,0.306143,207984000
1991-06-25,0.375000,0.383929,0.372768,0.378348,0.310726,227920000
1991-06-26,0.381696,0.388393,0.377232,0.383929,0.315309,250443200
1991-06-27,0.379464,0.381696,0.372768,0.379464,0.311643,151200000
1991-06-28,0.377232,0.379464,0.359375,0.370536,0.304310,226643200
1991-07-01,0.377232,0.383929,0.372768,0.379464,0.311643,194824000
1991-07-02,0.377232,0.381696,0.372768,0.377232,0.309809,120142400
1991-07-03,0.377232,0.388393,0.372768,0.385045,0.316225,310374400
1991-07-05,0.383929,0.410714,0.381696,0.407366,0.334557,331553600
1991-07-08,0.404018,0.421875,0.401786,0.417411,0.342807,307081600
1991-07-09,0.421875,0.430804,0.415179,0.418527,0.343723,226441600
1991-07-10,0.424107,0.430804,0.417411,0.421875,0.346473,156576000
1991-07-11,0.419643,0.421875,0.410714,0.417411,0.342807,145913600
1991-07-12,0.421875,0.421875,0.412946,0.417411,0.342807,132753600
